order_number,customer_key,product_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO44192,2571,17,3/14/2011,3/21/2011,3/26/2011,3578,1,3578
SO44193,17165,17,3/14/2011,3/21/2011,3/26/2011,3578,1,3578
SO44194,6065,20,3/14/2011,3/21/2011,3/26/2011,3578,1,3578
SO44195,6250,18,3/14/2011,3/21/2011,3/26/2011,3578,1,3578
SO44196,6296,19,3/14/2011,3/21/2011,3/26/2011,3578,1,3578
SO44197,17097,17,3/15/2011,3/22/2011,3/27/2011,3578,1,3578
SO44198,17151,20,3/15/2011,3/22/2011,3/27/2011,3578,1,3578
SO44199,6260,18,3/15/2011,3/22/2011,3/27/2011,3578,1,3578
SO44200,6313,16,3/15/2011,3/22/2011,3/27/2011,3578,1,3578
SO44201,1255,18,3/16/2011,3/23/2011,3/28/2011,3578,1,3578
SO44202,17160,16,3/16/2011,3/23/2011,3/28/2011,3578,1,3578
SO44203,17150,17,3/16/2011,3/23/2011,3/28/2011,3578,1,3578
SO44204,3581,41,3/16/2011,3/23/2011,3/28/2011,699,1,699
SO44205,6286,17,3/16/2011,3/23/2011,3/28/2011,3578,1,3578
SO44206,251,10,3/17/2011,3/24/2011,3/29/2011,3400,1,3400
SO44207,17163,18,3/17/2011,3/24/2011,3/29/2011,3578,1,3578
SO44208,14880,10,3/17/2011,3/24/2011,3/29/2011,3400,1,3400
SO44209,6258,16,3/17/2011,3/24/2011,3/29/2011,3578,1,3578
SO44210,2784,20,3/18/2011,3/25/2011,3/30/2011,3578,1,3578
SO44211,17155,18,3/18/2011,3/25/2011,3/30/2011,3578,1,3578
SO44212,17171,17,3/18/2011,3/25/2011,3/30/2011,3578,1,3578
SO44213,6352,20,3/18/2011,3/25/2011,3/30/2011,3578,1,3578
SO44214,6333,16,3/18/2011,3/25/2011,3/30/2011,3578,1,3578
SO44215,17181,17,3/19/2011,3/26/2011,3/31/2011,3578,1,3578
SO44216,2561,19,3/19/2011,3/26/2011,3/31/2011,3578,1,3578
SO44217,17149,20,3/19/2011,3/26/2011,3/31/2011,3578,1,3578
SO44218,11110,16,3/19/2011,3/26/2011,3/31/2011,3578,1,3578
SO44219,3591,36,3/19/2011,3/26/2011,3/31/2011,699,1,699
SO44220,61,8,3/19/2011,3/26/2011,3/31/2011,3400,1,3400
SO44221,6256,19,3/19/2011,3/26/2011,3/31/2011,3578,1,3578
SO44222,6259,16,3/19/2011,3/26/2011,3/31/2011,3578,1,3578
SO44223,2848,20,3/20/2011,3/27/2011,4/1/2011,3578,1,3578
SO44224,17167,19,3/20/2011,3/27/2011,4/1/2011,3578,1,3578
SO44225,9061,46,3/21/2011,3/28/2011,4/2/2011,699,1,699
SO44226,1256,18,3/21/2011,3/28/2011,4/2/2011,3578,1,3578
SO44227,17402,4,3/21/2011,3/28/2011,4/2/2011,3375,1,3375
SO44228,334,7,3/21/2011,3/28/2011,4/2/2011,3400,1,3400
SO44229,14887,7,3/21/2011,3/28/2011,4/2/2011,3400,1,3400
SO44230,6242,17,3/21/2011,3/28/2011,4/2/2011,3578,1,3578
SO44231,6974,40,3/21/2011,3/28/2011,4/2/2011,699,1,699
SO44232,6335,17,3/21/2011,3/28/2011,4/2/2011,3578,1,3578
SO44233,2842,20,3/22/2011,3/29/2011,4/3/2011,3578,1,3578
SO44234,17185,17,3/22/2011,3/29/2011,4/3/2011,3578,1,3578
SO44235,11118,18,3/22/2011,3/29/2011,4/3/2011,3578,1,3578
SO44236,17192,17,3/22/2011,3/29/2011,4/3/2011,3578,1,3578
SO44237,6057,20,3/22/2011,3/29/2011,4/3/2011,3578,1,3578
SO44238,6080,16,3/22/2011,3/29/2011,4/3/2011,3578,1,3578
SO44239,1218,16,3/23/2011,3/30/2011,4/4/2011,3578,1,3578
SO44240,2581,16,3/23/2011,3/30/2011,4/4/2011,3578,1,3578
SO44241,17156,18,3/23/2011,3/30/2011,4/4/2011,3578,1,3578
SO44242,17164,18,3/23/2011,3/30/2011,4/4/2011,3578,1,3578
SO44243,6279,17,3/23/2011,3/30/2011,4/4/2011,3578,1,3578
SO44244,6330,17,3/23/2011,3/30/2011,4/4/2011,3578,1,3578
SO44245,14557,44,3/23/2011,3/30/2011,4/4/2011,699,1,699
SO44246,1220,17,3/24/2011,3/31/2011,4/5/2011,3578,1,3578
SO44247,6234,20,3/24/2011,3/31/2011,4/5/2011,3578,1,3578
SO44248,6241,18,3/24/2011,3/31/2011,4/5/2011,3578,1,3578
SO44249,2846,18,3/25/2011,4/1/2011,4/6/2011,3578,1,3578
SO44250,17168,17,3/25/2011,4/1/2011,4/6/2011,3578,1,3578
SO44251,17191,16,3/25/2011,4/1/2011,4/6/2011,3578,1,3578
SO44252,2778,17,3/26/2011,4/2/2011,4/7/2011,3578,1,3578
SO44253,17100,20,3/26/2011,4/2/2011,4/7/2011,3578,1,3578
SO44254,17143,19,3/26/2011,4/2/2011,4/7/2011,3578,1,3578
SO44255,3586,37,3/26/2011,4/2/2011,4/7/2011,699,1,699
SO44256,6233,17,3/26/2011,4/2/2011,4/7/2011,3578,1,3578
SO44257,1213,18,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44258,2580,20,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44259,17172,17,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44260,17195,17,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44261,11113,17,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44262,9150,46,3/27/2011,4/3/2011,4/8/2011,699,1,699
SO44263,6280,20,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44264,6287,18,3/27/2011,4/3/2011,4/8/2011,3578,1,3578
SO44265,14558,45,3/27/2011,4/3/2011,4/8/2011,699,1,699
SO44266,14560,41,3/27/2011,4/3/2011,4/8/2011,699,1,699
SO44267,8340,41,3/28/2011,4/4/2011,4/9/2011,699,1,699
SO44268,2821,17,3/28/2011,4/4/2011,4/9/2011,3578,1,3578
SO44269,3590,42,3/29/2011,4/5/2011,4/10/2011,699,1,699
SO44270,2795,19,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44271,2847,19,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44272,1257,16,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44273,17148,16,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44274,17153,19,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44275,6257,16,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44276,6278,18,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44277,6289,16,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44278,6294,20,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44279,6327,18,3/30/2011,4/6/2011,4/11/2011,3578,1,3578
SO44320,3430,19,3/31/2011,4/7/2011,4/12/2011,3578,1,3578
SO44321,17223,16,3/31/2011,4/7/2011,4/12/2011,3578,1,3578
SO44322,6976,43,3/31/2011,4/7/2011,4/12/2011,699,1,699
SO44323,73,7,3/31/2011,4/7/2011,4/12/2011,3400,1,3400
SO44324,1268,16,4/1/2011,4/8/2011,4/13/2011,3578,1,3578
SO44325,96,6,4/1/2011,4/8/2011,4/13/2011,3375,1,3375
SO44326,6729,17,4/1/2011,4/8/2011,4/13/2011,3578,1,3578
SO44327,17599,19,4/2/2011,4/9/2011,4/14/2011,3578,1,3578
SO44328,6922,20,4/2/2011,4/9/2011,4/14/2011,3578,1,3578
SO44329,6905,16,4/2/2011,4/9/2011,4/14/2011,3578,1,3578
SO44330,17200,17,4/2/2011,4/9/2011,4/14/2011,3578,1,3578
SO44331,17258,16,4/3/2011,4/10/2011,4/15/2011,3578,1,3578
SO44332,6511,20,4/3/2011,4/10/2011,4/15/2011,3578,1,3578
SO44333,344,8,4/4/2011,4/11/2011,4/16/2011,3400,1,3400
SO44334,17274,16,4/4/2011,4/11/2011,4/16/2011,3578,1,3578
SO44335,9166,47,4/4/2011,4/11/2011,4/16/2011,699,1,699
SO44336,14896,8,4/4/2011,4/11/2011,4/16/2011,3400,1,3400
SO44337,98,6,4/4/2011,4/11/2011,4/16/2011,3375,1,3375
SO44338,7189,19,4/4/2011,4/11/2011,4/16/2011,3578,1,3578
SO44339,7190,16,4/4/2011,4/11/2011,4/16/2011,3578,1,3578
SO44340,6355,19,4/4/2011,4/11/2011,4/16/2011,3578,1,3578
SO44341,14906,3,4/5/2011,4/12/2011,4/17/2011,3375,1,3375
SO44342,3611,45,4/5/2011,4/12/2011,4/17/2011,699,1,699
SO44343,6921,19,4/5/2011,4/12/2011,4/17/2011,3578,1,3578
SO44344,3428,20,4/6/2011,4/13/2011,4/18/2011,3578,1,3578
SO44345,17201,18,4/6/2011,4/13/2011,4/18/2011,3578,1,3578
SO44346,3603,41,4/6/2011,4/13/2011,4/18/2011,699,1,699
SO44347,6912,17,4/6/2011,4/13/2011,4/18/2011,3578,1,3578
SO44348,3160,18,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44349,17244,16,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44350,17245,17,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44351,17272,19,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44352,17298,16,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44353,3592,42,4/7/2011,4/14/2011,4/19/2011,699,1,699
SO44354,3604,41,4/7/2011,4/14/2011,4/19/2011,699,1,699
SO44355,94,10,4/7/2011,4/14/2011,4/19/2011,3400,1,3400
SO44356,100,8,4/7/2011,4/14/2011,4/19/2011,3400,1,3400
SO44357,6512,20,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44358,6733,20,4/7/2011,4/14/2011,4/19/2011,3578,1,3578
SO44359,3526,16,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44360,3159,16,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44361,2687,20,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44362,17260,20,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44363,17286,17,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44364,93,3,4/8/2011,4/15/2011,4/20/2011,3375,1,3375
SO44365,6913,18,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44366,6503,18,4/8/2011,4/15/2011,4/20/2011,3578,1,3578
SO44367,14563,43,4/8/2011,4/15/2011,4/20/2011,699,1,699
SO44368,3151,19,4/9/2011,4/16/2011,4/21/2011,3578,1,3578
SO44369,17251,20,4/9/2011,4/16/2011,4/21/2011,3578,1,3578
SO44370,7194,18,4/9/2011,4/16/2011,4/21/2011,3578,1,3578
SO44371,6515,16,4/9/2011,4/16/2011,4/21/2011,3578,1,3578
SO44372,6737,20,4/9/2011,4/16/2011,4/21/2011,3578,1,3578
SO44373,2768,20,4/10/2011,4/17/2011,4/22/2011,3578,1,3578
SO44374,3158,20,4/10/2011,4/17/2011,4/22/2011,3578,1,3578
SO44375,3184,20,4/10/2011,4/17/2011,4/22/2011,3578,1,3578
SO44376,18400,4,4/10/2011,4/17/2011,4/22/2011,3375,1,3375
SO44377,17235,20,4/10/2011,4/17/2011,4/22/2011,3578,1,3578
SO44378,14904,4,4/10/2011,4/17/2011,4/22/2011,3375,1,3375
SO44379,81,6,4/10/2011,4/17/2011,4/22/2011,3375,1,3375
SO44380,6916,20,4/10/2011,4/17/2011,4/22/2011,3578,1,3578
SO44381,3192,18,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44382,342,10,4/11/2011,4/18/2011,4/23/2011,3400,1,3400
SO44383,17269,20,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44384,17297,16,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44385,17299,19,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44386,17588,17,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44387,97,6,4/11/2011,4/18/2011,4/23/2011,3375,1,3375
SO44388,6925,20,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44389,6926,18,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44390,6354,19,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44391,6731,18,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44392,6911,19,4/11/2011,4/18/2011,4/23/2011,3578,1,3578
SO44393,18399,8,4/12/2011,4/19/2011,4/24/2011,3400,1,3400
SO44394,17247,18,4/12/2011,4/19/2011,4/24/2011,3578,1,3578
SO44395,17340,19,4/12/2011,4/19/2011,4/24/2011,3578,1,3578
SO44396,14902,8,4/12/2011,4/19/2011,4/24/2011,3400,1,3400
SO44397,3597,44,4/12/2011,4/19/2011,4/24/2011,699,1,699
SO44398,6734,17,4/12/2011,4/19/2011,4/24/2011,3578,1,3578
SO44399,17241,16,4/13/2011,4/20/2011,4/25/2011,3578,1,3578
SO44400,17589,17,4/13/2011,4/20/2011,4/25/2011,3578,1,3578
SO44401,6516,17,4/13/2011,4/20/2011,4/25/2011,3578,1,3578
SO44402,2667,19,4/14/2011,4/21/2011,4/26/2011,3578,1,3578
SO44403,8845,5,4/14/2011,4/21/2011,4/26/2011,3375,1,3375
SO44404,17222,19,4/15/2011,4/22/2011,4/27/2011,3578,1,3578
SO44405,17225,20,4/15/2011,4/22/2011,4/27/2011,3578,1,3578
SO44406,17300,18,4/15/2011,4/22/2011,4/27/2011,3578,1,3578
SO44407,78,6,4/15/2011,4/22/2011,4/27/2011,3375,1,3375
SO44408,104,6,4/15/2011,4/22/2011,4/27/2011,3375,1,3375
SO44409,14564,45,4/15/2011,4/22/2011,4/27/2011,699,1,699
SO44410,17224,20,4/16/2011,4/23/2011,4/28/2011,3578,1,3578
SO44411,17585,17,4/16/2011,4/23/2011,4/28/2011,3578,1,3578
SO44412,101,4,4/16/2011,4/23/2011,4/28/2011,3375,1,3375
SO44413,2607,20,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44414,17341,16,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44415,17356,17,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44416,70,8,4/17/2011,4/24/2011,4/29/2011,3400,1,3400
SO44417,6918,16,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44418,6920,16,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44419,6353,20,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44420,6513,16,4/17/2011,4/24/2011,4/29/2011,3578,1,3578
SO44421,2608,18,4/18/2011,4/25/2011,4/30/2011,3578,1,3578
SO44422,8354,42,4/18/2011,4/25/2011,4/30/2011,699,1,699
SO44423,17587,18,4/18/2011,4/25/2011,4/30/2011,3578,1,3578
SO44424,6917,17,4/18/2011,4/25/2011,4/30/2011,3578,1,3578
SO44425,6505,16,4/18/2011,4/25/2011,4/30/2011,3578,1,3578
SO44426,2771,19,4/19/2011,4/26/2011,5/1/2011,3578,1,3578
SO44427,3147,19,4/19/2011,4/26/2011,5/1/2011,3578,1,3578
SO44428,17363,18,4/19/2011,4/26/2011,5/1/2011,3578,1,3578
SO44429,17584,19,4/19/2011,4/26/2011,5/1/2011,3578,1,3578
SO44430,6928,18,4/19/2011,4/26/2011,5/1/2011,3578,1,3578
SO44431,6726,17,4/19/2011,4/26/2011,5/1/2011,3578,1,3578
SO44432,3166,19,4/20/2011,4/27/2011,5/2/2011,3578,1,3578
SO44433,17271,17,4/20/2011,4/27/2011,5/2/2011,3578,1,3578
SO44434,17581,20,4/20/2011,4/27/2011,5/2/2011,3578,1,3578
SO44435,17574,17,4/21/2011,4/28/2011,5/3/2011,3578,1,3578
SO44436,15631,46,4/21/2011,4/28/2011,5/3/2011,699,1,699
SO44437,77,7,4/21/2011,4/28/2011,5/3/2011,3400,1,3400
SO44438,6910,17,4/21/2011,4/28/2011,5/3/2011,3578,1,3578
SO44439,3196,20,4/22/2011,4/29/2011,5/4/2011,3578,1,3578
SO44440,1262,17,4/22/2011,4/29/2011,5/4/2011,3578,1,3578
SO44441,11119,17,4/22/2011,4/29/2011,5/4/2011,3578,1,3578
SO44442,3600,40,4/22/2011,4/29/2011,5/4/2011,699,1,699
SO44443,6371,20,4/22/2011,4/29/2011,5/4/2011,3578,1,3578
SO44444,2698,16,4/24/2011,5/1/2011,5/6/2011,3578,1,3578
SO44445,6479,19,4/25/2011,5/2/2011,5/7/2011,3578,1,3578
SO44446,6915,18,4/25/2011,5/2/2011,5/7/2011,3578,1,3578
SO44447,1266,17,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44448,17265,16,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44449,17294,17,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44450,17295,20,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44451,17296,18,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44452,9165,39,4/26/2011,5/3/2011,5/8/2011,699,1,699
SO44453,6924,20,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44454,6927,20,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44455,6514,17,4/26/2011,5/3/2011,5/8/2011,3578,1,3578
SO44456,14561,45,4/26/2011,5/3/2011,5/8/2011,699,1,699
SO44457,17197,16,4/27/2011,5/4/2011,5/9/2011,3578,1,3578
SO44458,17248,19,4/27/2011,5/4/2011,5/9/2011,3578,1,3578
SO44459,17289,19,4/27/2011,5/4/2011,5/9/2011,3578,1,3578
SO44460,9151,40,4/27/2011,5/4/2011,5/9/2011,699,1,699
SO44461,6919,18,4/27/2011,5/4/2011,5/9/2011,3578,1,3578
SO44462,3156,16,4/28/2011,5/5/2011,5/10/2011,3578,1,3578
SO44463,8341,39,4/28/2011,5/5/2011,5/10/2011,699,1,699
SO44464,11121,19,4/28/2011,5/5/2011,5/10/2011,3578,1,3578
SO44465,3614,45,4/28/2011,5/5/2011,5/10/2011,699,1,699
SO44466,15641,40,4/28/2011,5/5/2011,5/10/2011,699,1,699
SO44467,71,9,4/28/2011,5/5/2011,5/10/2011,3400,1,3400
SO44468,76,6,4/28/2011,5/5/2011,5/10/2011,3375,1,3375
SO44469,6735,19,4/28/2011,5/5/2011,5/10/2011,3578,1,3578
SO44470,6736,18,4/28/2011,5/5/2011,5/10/2011,3578,1,3578
SO44471,14562,46,4/28/2011,5/5/2011,5/10/2011,699,1,699
SO44472,2686,17,4/29/2011,5/6/2011,5/11/2011,3578,1,3578
SO44473,17256,17,4/29/2011,5/6/2011,5/11/2011,3578,1,3578
SO44474,3602,44,4/29/2011,5/6/2011,5/11/2011,699,1,699
SO44475,102,8,4/29/2011,5/6/2011,5/11/2011,3400,1,3400
SO44476,6914,19,4/29/2011,5/6/2011,5/11/2011,3578,1,3578
SO44477,6923,20,4/29/2011,5/6/2011,5/11/2011,3578,1,3578
SO44478,6727,19,4/29/2011,5/6/2011,5/11/2011,3578,1,3578
SO44479,18392,5,4/30/2011,5/7/2011,5/12/2011,3375,1,3375
SO44480,14892,5,4/30/2011,5/7/2011,5/12/2011,3375,1,3375
SO44571,18449,10,5/1/2011,5/8/2011,5/13/2011,3400,1,3400
SO44572,17665,19,5/1/2011,5/8/2011,5/13/2011,3578,1,3578
SO44573,14918,10,5/1/2011,5/8/2011,5/13/2011,3400,1,3400
SO44574,108,4,5/1/2011,5/8/2011,5/13/2011,3375,1,3375
SO44575,111,7,5/1/2011,5/8/2011,5/13/2011,3400,1,3400
SO44576,17661,18,5/1/2011,5/8/2011,5/13/2011,3578,1,3578
SO44577,17668,19,5/2/2011,5/9/2011,5/14/2011,3578,1,3578
SO44578,17654,19,5/2/2011,5/9/2011,5/14/2011,3578,1,3578
SO44579,17663,17,5/2/2011,5/9/2011,5/14/2011,3578,1,3578
SO44580,2783,19,5/3/2011,5/10/2011,5/15/2011,3578,1,3578
SO44581,109,3,5/3/2011,5/10/2011,5/15/2011,3375,1,3375
SO44582,135,9,5/3/2011,5/10/2011,5/15/2011,3400,1,3400
SO44583,7211,20,5/3/2011,5/10/2011,5/15/2011,3578,1,3578
SO44584,17672,18,5/4/2011,5/11/2011,5/16/2011,3578,1,3578
SO44585,17791,17,5/4/2011,5/11/2011,5/16/2011,3578,1,3578
SO44586,17795,19,5/4/2011,5/11/2011,5/16/2011,3578,1,3578
SO44587,17628,16,5/4/2011,5/11/2011,5/16/2011,3578,1,3578
SO44588,15684,38,5/4/2011,5/11/2011,5/16/2011,699,1,699
SO44589,105,9,5/4/2011,5/11/2011,5/16/2011,3400,1,3400
SO44590,2796,20,5/5/2011,5/12/2011,5/17/2011,3578,1,3578
SO44591,6988,44,5/5/2011,5/12/2011,5/17/2011,699,1,699
SO44592,17762,19,5/5/2011,5/12/2011,5/17/2011,3578,1,3578
SO44593,17646,18,5/5/2011,5/12/2011,5/17/2011,3578,1,3578
SO44594,7251,20,5/5/2011,5/12/2011,5/17/2011,3578,1,3578
SO44595,125,8,5/5/2011,5/12/2011,5/17/2011,3400,1,3400
SO44596,7239,18,5/5/2011,5/12/2011,5/17/2011,3578,1,3578
SO44597,1291,20,5/6/2011,5/13/2011,5/18/2011,3578,1,3578
SO44598,18401,3,5/6/2011,5/13/2011,5/18/2011,3375,1,3375
SO44599,17793,20,5/6/2011,5/13/2011,5/18/2011,3578,1,3578
SO44600,7244,19,5/6/2011,5/13/2011,5/18/2011,3578,1,3578
SO44601,118,8,5/6/2011,5/13/2011,5/18/2011,3400,1,3400
SO44602,3703,19,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44603,9168,38,5/7/2011,5/14/2011,5/19/2011,699,1,699
SO44604,8365,46,5/7/2011,5/14/2011,5/19/2011,699,1,699
SO44605,17673,19,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44606,17773,18,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44607,17775,20,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44608,7201,18,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44609,7221,16,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44610,7242,18,5/7/2011,5/14/2011,5/19/2011,3578,1,3578
SO44611,2779,19,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44612,17676,16,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44613,17629,18,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44614,17651,17,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44615,17655,19,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44616,17656,19,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44617,17667,18,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44618,7206,19,5/8/2011,5/15/2011,5/20/2011,3578,1,3578
SO44619,2790,17,5/9/2011,5/16/2011,5/21/2011,3578,1,3578
SO44620,7205,17,5/9/2011,5/16/2011,5/21/2011,3578,1,3578
SO44621,7218,18,5/9/2011,5/16/2011,5/21/2011,3578,1,3578
SO44622,2772,16,5/9/2011,5/16/2011,5/21/2011,3578,1,3578
SO44623,1302,17,5/10/2011,5/17/2011,5/22/2011,3578,1,3578
SO44624,8358,38,5/10/2011,5/17/2011,5/22/2011,699,1,699
SO44625,17659,19,5/10/2011,5/17/2011,5/22/2011,3578,1,3578
SO44626,7273,18,5/10/2011,5/17/2011,5/22/2011,3578,1,3578
SO44627,110,4,5/10/2011,5/17/2011,5/22/2011,3375,1,3375
SO44628,357,3,5/10/2011,5/17/2011,5/22/2011,3375,1,3375
SO44629,7210,16,5/10/2011,5/17/2011,5/22/2011,3578,1,3578
SO44630,17766,17,5/11/2011,5/18/2011,5/23/2011,3578,1,3578
SO44631,17630,20,5/11/2011,5/18/2011,5/23/2011,3578,1,3578
SO44632,7197,19,5/11/2011,5/18/2011,5/23/2011,3578,1,3578
SO44633,7204,20,5/11/2011,5/18/2011,5/23/2011,3578,1,3578
SO44634,7214,16,5/11/2011,5/18/2011,5/23/2011,3578,1,3578
SO44635,7219,20,5/11/2011,5/18/2011,5/23/2011,3578,1,3578
SO44636,3706,19,5/12/2011,5/19/2011,5/24/2011,3578,1,3578
SO44637,17645,16,5/12/2011,5/19/2011,5/24/2011,3578,1,3578
SO44638,17652,20,5/12/2011,5/19/2011,5/24/2011,3578,1,3578
SO44639,3618,44,5/12/2011,5/19/2011,5/24/2011,699,1,699
SO44640,7247,18,5/12/2011,5/19/2011,5/24/2011,3578,1,3578
SO44641,7256,18,5/12/2011,5/19/2011,5/24/2011,3578,1,3578
SO44642,14568,44,5/12/2011,5/19/2011,5/24/2011,699,1,699
SO44643,1281,19,5/13/2011,5/20/2011,5/25/2011,3578,1,3578
SO44644,1280,16,5/13/2011,5/20/2011,5/25/2011,3578,1,3578
SO44645,345,7,5/13/2011,5/20/2011,5/25/2011,3400,1,3400
SO44646,18450,7,5/13/2011,5/20/2011,5/25/2011,3400,1,3400
SO44647,17771,17,5/13/2011,5/20/2011,5/25/2011,3578,1,3578
SO44648,14917,7,5/13/2011,5/20/2011,5/25/2011,3400,1,3400
SO44649,14925,7,5/13/2011,5/20/2011,5/25/2011,3400,1,3400
SO44650,148,6,5/13/2011,5/20/2011,5/25/2011,3375,1,3375
SO44651,3721,18,5/14/2011,5/21/2011,5/26/2011,3578,1,3578
SO44652,17408,5,5/14/2011,5/21/2011,5/26/2011,3375,1,3375
SO44653,9171,42,5/14/2011,5/21/2011,5/26/2011,699,1,699
SO44654,17620,18,5/14/2011,5/21/2011,5/26/2011,3578,1,3578
SO44655,106,9,5/14/2011,5/21/2011,5/26/2011,3400,1,3400
SO44656,7276,16,5/14/2011,5/21/2011,5/26/2011,3578,1,3578
SO44657,121,5,5/14/2011,5/21/2011,5/26/2011,3375,1,3375
SO44658,7202,17,5/14/2011,5/21/2011,5/26/2011,3578,1,3578
SO44659,7209,18,5/14/2011,5/21/2011,5/26/2011,3578,1,3578
SO44660,17776,20,5/15/2011,5/22/2011,5/27/2011,3578,1,3578
SO44661,3640,41,5/15/2011,5/22/2011,5/27/2011,699,1,699
SO44662,152,4,5/15/2011,5/22/2011,5/27/2011,3375,1,3375
SO44663,7213,18,5/15/2011,5/22/2011,5/27/2011,3578,1,3578
SO44664,7223,16,5/15/2011,5/22/2011,5/27/2011,3578,1,3578
SO44665,14565,40,5/15/2011,5/22/2011,5/27/2011,699,1,699
SO44666,17764,18,5/16/2011,5/23/2011,5/28/2011,3578,1,3578
SO44667,17796,20,5/16/2011,5/23/2011,5/28/2011,3578,1,3578
SO44668,17622,18,5/16/2011,5/23/2011,5/28/2011,3578,1,3578
SO44669,14943,5,5/16/2011,5/23/2011,5/28/2011,3375,1,3375
SO44670,7246,18,5/16/2011,5/23/2011,5/28/2011,3578,1,3578
SO44671,7269,16,5/16/2011,5/23/2011,5/28/2011,3578,1,3578
SO44672,7208,20,5/16/2011,5/23/2011,5/28/2011,3578,1,3578
SO44673,2791,19,5/17/2011,5/24/2011,5/29/2011,3578,1,3578
SO44674,17636,19,5/17/2011,5/24/2011,5/29/2011,3578,1,3578
SO44675,14567,41,5/17/2011,5/24/2011,5/29/2011,699,1,699
SO44676,7199,17,5/17/2011,5/24/2011,5/29/2011,3578,1,3578
SO44677,11234,20,5/18/2011,5/25/2011,5/30/2011,3578,1,3578
SO44678,11122,20,5/18/2011,5/25/2011,5/30/2011,3578,1,3578
SO44679,107,9,5/18/2011,5/25/2011,5/30/2011,3400,1,3400
SO44680,1297,17,5/19/2011,5/26/2011,5/31/2011,3578,1,3578
SO44681,6983,38,5/19/2011,5/26/2011,5/31/2011,699,1,699
SO44682,17798,20,5/19/2011,5/26/2011,5/31/2011,3578,1,3578
